point_id	language_script	language_name	status	script	family	macro_family	region	sample_idx	text
ara_Arab:13	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	13	كمال محفوظ، ومثَل معهد السلامة والصحة المهنية أ.
ara_Arab:14	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	14	تحجيم مربع النص إلى% 1×% 2 قد يستهلك كمية كبيرة من الذاكرة. وهذا قد يسبب في إبطاء استجابة النظام و بعض مشاكل الموارد للتطبيقات الأخرى. هل أنت متأكد أنك تريد تحجيم مربع النص ؟
ara_Arab:15	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	15	و سوف أكتب له رسالة في أكرب وقت ممكن
ara_Arab:16	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	16	"مراقبة نشاط إيسيمونيمبلويي الحائز على جائزة موظف رصد البرمجيات. فإنه يسجل ويسجل كل شيء موظفيك القيام به بما في ذلك ضربات المفاتيح المطبوعة, زيارات الموقع, الدردشة الفورية رسول, تطبيقات, التنزيلات, ملف الأنشطة, رسائل البريد الإلكتروني, الصور والمزيد. كما يساعد هذا ""الموظف رصد البرمجيات"" الكمبيوتر موظفي مراقبة استخدام عن بعد في مرئية, وضع الشبح."
ara_Arab:17	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	17	في سنة من السنوات جئت بفكرة نيرة.
ara_Arab:18	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	18	أنت تستحق أفضل الأشياء في الحياة
ara_Arab:19	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	19	اتعلم, واحدة من نظرياتك العظيمة, ان كل جيل جديد يبدو أفضل
ara_Arab:20	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	20	هل لكِ أن تصادقي شخصًا تجدينه قبيحًا؟
ara_Arab:21	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	21	-هل تعرفين عن الأشياء التي يقولون أنها تستمر للأبد؟
ara_Arab:22	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	22	الإنسان كائن سخرت له الدنيا بأسرها.
ara_Arab:23	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	23	في السياق ذاته، استأنف الحرس المدني الاسباني اليوم الأحد بالوسائل الجوية والبحرية، عملية البحث عن ضحايا محتملين، عقب غرق قارب للمهاجرين قبالة السواحل المغربية، عثرت البحرية الملكية يوم أمس السبت على عشرين جثة منهم.
ara_Arab:24	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	24	ووفقاً لقرار المحكمة وبناء على اتفاقية جنيف » بيان ان
ara_Arab:25	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	25	اطباء تدفع لكل مريض ما افضل جزء من الوقت وظيفة
ara_Arab:26	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	26	كم من الضجيج يمكنهمما أن يحدث ؟
ara_Arab:27	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	27	D4 موصلات الألياف المتعدد لشبكة الاتصالات السلكية واللاسلكية ، موصل الألياف البصرية
ara_Arab:28	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	28	اجلب (لاري)، فإن (دوباكو) يستهدف هذه المنشأة نحتاج لإعلام الرئيسة
ara_Arab:29	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	29	البر الرئيسى والجزر في اليونان صخرية ، مع خط ساحلي بامتداد بعمق ، وسلاسل جبلية وعرة مع عدد قليل من الغابات الكبيرة.
ara_Arab:30	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	30	صحيح صفة الصلاة، صحيح أبي داود (1109)
ara_Arab:31	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	31	اريدك فقط ان تفهمى انه بامكانك فعل الاثنين معاً
ara_Arab:32	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	32	وفي القرءان نص صريح يقول (ان الله حرمهما علي الكافرين) اي الماء والطعام !!
ara_Arab:33	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	33	- حسنا يا مستر وارن أو أيا ما كنت ..
ara_Arab:34	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	34	أجل, ولكنها أخبرتنا فقط بذلك... لم تعلمنا كيف نقوم بالصلاة
ara_Arab:35	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	35	أياً كان الهروب من الألم الذي تبحثين عنه
ara_Arab:36	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	36	"يتيح لك بسهولة حساب / التحقق من ما يسمى ب ""تجزئة"" مدونة أحيانا كنت انظر Moo0 Hash Code"
ara_Arab:37	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	37	لنرحب بالسيناتور الجديد لولاية (نيويورك) العظيمة
ara_Arab:38	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	38	كما أكد فيتوريا وخيتافي صفقة منساه البالغ عمره 20 عاما والذي يلعب كلاعب وسط مهاجم ويستطيع أيضا اللعب على الجناح الايسر.
ara_Arab:39	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	39	تمت أرشفته من الأصل في 24 March 2009.
ara_Arab:40	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	40	يحرز أكثر من 40 هدفا في الموسم منذ انضمامه للفريق ونحن سعداء انه يبلى بلاء حسنا.
ara_Arab:41	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	41	“نريد أن نعتذر لجميع المعجبين، وخصيصًا المعجبين من الفلبين، الذين كانوا ينتظرون هذا الحفل.
ara_Arab:42	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	42	أنا مربي للماشية والبقر ومالكٌ لأرض مزروعة بالخضروات..
ara_Arab:43	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	43	فهم فيها إلا الوقت الذي يخرجون منها متجهين إلى الجنة حيث تقفل في وجوههم ليكون ذلك أعظم في حسرتهم.
ara_Arab:44	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	44	"مالذي حدث مع ""فِكس"" بحق الجحيم؟"
ara_Arab:45	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	45	أريد التحدث معك بمفردنا عن شيء آخر غير خاص بـ(بن)
ara_Arab:46	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	46	لويس)، قد تمكّن منّا .. ولن يدع) الأمر يمضي بسلام وليس هنالك شئٌ يمكننا فعله لإيقافه
ara_Arab:47	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	47	فلا داعي إذا للقلق، لأن الصيغة الجديدة صيغة واقعية تستجيب لتحديات هذه المرحلة، وتواكب ما حدث فيها من متغيرات، ويمكنها انطلاقا من ذلك أن تكون فاعلة وقادرة على خدمة أهداف الحزب القومية.
ara_Arab:48	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	48	أحافظ علي المزرعه منذ 10 أعاوم- أتمنى ان تكون محقاّ-
ara_Arab:49	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	49	مشادة بين مؤيدى ومعارضى الرئيس على تويتر
ara_Arab:50	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	50	في الولادة الطبيعية الطلق يساعد على تجهيز رئتين الطفل على التنفس بينما في الولادة القيصرية لا يحظى الجنين بهذه الميزة وبالتالي يشعر بصعوبة في التنفس عند ولادته.
ara_Arab:51	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	51	للتواصل مع الفريق الرائع في عيادة أغورا زيارة هنا
ara_Arab:52	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	52	«يا بن أخي، أنا لا أريد شيئاً من الوزير.
ara_Arab:53	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	53	ولذلك لا ينبغي تبخيس المنجزات التي حققت في هذا المجال، ورسم صورة قاتمة وسوداوية عن الوضع الحقوقي بالمغرب، خاصة لدى المنتظم الدولي، لأن هناك مسارا إيجابيا لحقوق الإنسان ببلادنا.
ara_Arab:54	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	54	إنما لم أصدق هذه الأشياء الغريبة
ara_Arab:55	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	55	إنها تلك الفتاة التي يلتقيها الشاب عندما يكون شاباً للغاية و ثم يفسد الامر معها لأنه لديه حياة بأكملها ليعيشها
ara_Arab:56	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	56	الرئيسة لأهل السنة والجماعة من خلال دراسة نصوص مختارة، منها:
ara_Arab:57	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	57	لا يوجد أي تعليق Bourguiba-Mania مرة أخرى
ara_Arab:58	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	58	مرحلة الصعلكة: من دون صدف هذه المرة
ara_Arab:59	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	59	عندما ينمو النبات ، سوف يصبح أقوى ، ويمكن زراعته على قطعة الأرض باستخدام الطريقة الموضحة أعلاه.
ara_Arab:60	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	60	أكتب كل من الخصائص الجيدة الخاصة بك.
ara_Arab:61	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	61	ولا سلام ولا ديمقراطية في السودان شمالا وجنوبا
ara_Arab:62	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	62	وبالتالي ظهر العديد من طرق الدفع في الكازينو اون لاين المختلفة التي لا تزال تتطور وتتجدد كل يوم.
ara_Arab:63	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	63	وبما أنني أنا المسؤول عن الإرشاد سوف أرفض طلبك
ara_Arab:64	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	64	لا أحد يفوز في حرب هنا من دون أن يتحمك بتجارة الأفيون
ara_Arab:65	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	65	ماذا سيحدث لمنزلنا القديم عندما نحصل على منزلنا الجديد؟
ara_Arab:66	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	66	إذا ظهرت أية أخطاء أثناء عملية التنشيط والاختبار ، فمن المهم التحقق من ملف الملحق وتأكد من فتح جميع العبارات وإغلاقها بشكل صحيح. وهذا يعني التحقق من علامات الترقيم ، في كثير من الحالات ، بما في ذلك الأقواس ، الفواصل المنقوطة ، الأقواس ، والأحرف الصغيرة. تذكر أن PHP حساس لحالة الأحرف ، كما أنه حساس لعلامات الترقيم: أي عبارة غير مغلقة بشكل أساسي تستمر بشكل غير محدود ويمكن أن تتسبب في عدم تحميل الصفحات ببساطة ، أو تحميلها ببطء شديد.
ara_Arab:67	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	67	وتُوُفِّي بفاس فِي يوم عَرَفَة، يوم جمعة من سنة ثمانٍ وثمانين.
ara_Arab:68	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	68	معرفة جيدة في السوق المختلفة يمكن تلبية الاحتياجات الخاصة.
ara_Arab:69	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	69	4 خطوات نحو الجلد المثالي الذي يجعل جميع الجيشا
ara_Arab:70	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	70	* البلاغ يخص : -- اختار -- موظف عميل مورد أخرى
ara_Arab:71	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	71	"وأوضح كذلك أن ""السؤال هو لماذا يريد والداك منك تشذيب لحيتك..."
ara_Arab:72	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	72	تمت تغطية كل النقاط ما عدا منحنى روكفيل
ara_Arab:73	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	73	تغطي الدورة جميع العناصر الأساسية و الدقيقة لقيادة الشاحنات بما في ذلك:/p>
ara_Arab:74	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	74	لقد دعوتك إلى هنا يا (دان)، لأنّ الولاء له معزّة كبيرة لديّ
ara_Arab:75	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	75	السياح في المناطق الأخرى اثنين بالمئة في الفترة من يناير كانون
ara_Arab:76	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	76	في بعض الأحيان، يكون الطريق الذي تسلكه هو الطريق الخطأ؛ وفي بعض الأحيان، تكون دوافعك ومفاهيمك غير قادرة على الوقوف بثبات أمام الله، وهكذا لا يحركك روح الله؛ توجد كذلك أوقات عندما ينظر الله إلى ما إذا كنت مُخلصًا أم لا.
ara_Arab:77	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	77	لا أجبر أحدا بأن يؤمن بما أؤمن به
ara_Arab:78	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	78	هذه واحدة أخرى سأريكم إياها, إنها من تصميم درو واينج
ara_Arab:79	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	79	القانون المذكور بعد ان يؤخذ بنظر الاعتبار الاحكام الواردة بالفصل الثامن من هذا القانون.
ara_Arab:80	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	80	لا تتدخلى أبداً فى شئون الآخرين
ara_Arab:81	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	81	أقول هذا بصدق ودون أن انتظر أي ربح سياسي من ذلك.
ara_Arab:82	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	82	مايجور ، إننا لا نعرف حتى ما هذا الذي نحاول إصابته استدع النسور
ara_Arab:83	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	83	مع المعدات التقليدية. يمكن بدلاً من 12 عامل.
ara_Arab:84	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	84	نعم , اتعرفين , سوف تكون هذه الليلة رائعة
ara_Arab:85	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	85	الشيبس من أكثر المواد التي يحبها الأطفال ويشترونها يوميا، سواء من دكاكين
ara_Arab:86	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	86	ولكنه دُفِعَ قليلاً، إنتبهوا في أي لحظة, في صباح يوم 8.
ara_Arab:87	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	87	لا تريد نظارات عيناى التوارى عنـهـا
ara_Arab:88	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	88	تقصدين أن هناك نزاعات حتى في المعسكر؟
ara_Arab:89	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	89	2. نوعية موثوق بها مع تصميم دورة حياة طويلة لتكون 1000 دورة
ara_Arab:90	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	90	وسوف اقوم بدفنهم واحدا تلو الاخر هل تفهمني؟
ara_Arab:91	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	91	خدرته عندما سحبته عن حافة المبنى.
ara_Arab:92	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	92	"""أه، كيف لي أن أعرف؟ كيف لأي منا أن يعرف؟ إنها كلمة جديدة."""
ara_Arab:93	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	93	ولكن عندما تأخذ فرصتك، فعليك الاستفادة منها.
ara_Arab:94	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	94	-أنا أعرف، السيف الذي لا يُكسر
ara_Arab:95	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	95	والذي جرني إلى هذا الاستطراد اليسير في ترجمة الشيخ هو خطئي -واجب التصحيح- في ذكر سنة مولده، والحمد لله رب العالمين!
ara_Arab:96	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	96	قيادة السيارات ( حاصل على رخصة قيادة )
ara_Arab:97	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	97	استقبلية عندما يعود الى المنزل بأكبر ابتسامة ممكنة، واجعلي أول ساعة على الأقل بعد قدومه من العمل ساعة استرخاء، فأجلي جميع المواضيع الجدية والمشاكل والطلبات حتى يرتاح ويأكل، فسيكون لهذا أثر كبير على مزاجه وبالتالي علاقتكما لباقي اليوم.
ara_Arab:98	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	98	الصدام بين العشائر الاختراق 2016 تحميل أية بي كيه
ara_Arab:99	ara_Arab	Arabic	head	Arab	Semitic	Afro-Asiatic	Middle East/North Africa	99	ستنقذ ولدنا أليس كذلك؟ سأفعل ما بوسعي
heb_Hebr:0	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	0	.כל כך חזק בתוכי ...אז אף פעם אין לי חרטות ...לא, אממ, את יודעת
heb_Hebr:1	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	1	אני לא יכול, גבר, אני... מצטער, אני מנסה שהרווח שלך יהיה מקסימלי שם.
heb_Hebr:2	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	2	תיקון 267: איך נראתה המרואיינת בתוכנית הרדיו?
heb_Hebr:3	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	3	חוץ משני הדברים האלה, אם משהו ישתבש?
heb_Hebr:4	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	4	או בכיתה י כשמרחת גבינת שמנת על כולו אני מעדיפה אותו ככה
heb_Hebr:5	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	5	מעשן ארוטי בלונדי aaliyah אהבה gives a solo לחשוף
heb_Hebr:6	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	6	קשה לומר בדיוק עד כמה היעילה הבדיקה.
heb_Hebr:7	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	7	אולם את הדברים הכלליים ניתן ללמוד מקריאה באינטרנט.
heb_Hebr:8	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	8	לרחבעם הוצעו שתי גישות מנוגדות לטיפול במשבר: גישתם הפייסנים של הזקנים, וגישתם הלוחמנית של הילדים.
heb_Hebr:9	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	9	דפים הללו נפתחו בשנת 2013 ותוך זמן קצר הגיעו למספר עוקבים של עשרות אלפים.
heb_Hebr:10	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	10	קרוב, אבל סבתך לא תאהב את הקטקטומבות.
heb_Hebr:11	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	11	לא, אני לא יכולה לאפשר לך לעשות את זה, בסדר?
heb_Hebr:12	heb_Hebr	Hebrew	head	Hebr	Semitic	Afro-Asiatic	Middle East	12	תגובה אלרגית לתרופות. הוא היה בבית החולים והחלים מפצע ירי.
