pair_id	source	pair_type	language_script_a	language_script_b	group	item_index	text_a	text_b	note
roundtrip:bam_Latn:83:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	83	« Makarikɛlaw ye dubadenw ye , katuguni makari na kɛ u la .	Happy are those who have mercy : for they will be given mercy .	roundtrip_source_to_english
roundtrip:bam_Latn:83:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	83	« Makarikɛlaw ye dubadenw ye , katuguni makari na kɛ u la .	Olumaag no i tulun dit osianan do tulun do suwai ; tu' iyolo' nga' kosianan indo do Kinorohingan !	roundtrip_source_to_pivot
roundtrip:bam_Latn:83:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	83	Happy are those who have mercy : for they will be given mercy .	Olumaag no i tulun dit osianan do tulun do suwai ; tu' iyolo' nga' kosianan indo do Kinorohingan !	roundtrip_english_to_pivot
roundtrip:bam_Latn:84:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	84	« Minnu dusukunw jɛlen don , olu ye dubadenw ye , katuguni u na Ala ye .	Happy are the clean in heart : for they will see God .	roundtrip_source_to_english
roundtrip:bam_Latn:84:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	84	« Minnu dusukunw jɛlen don , olu ye dubadenw ye , katuguni u na Ala ye .	Olumaag no i tulun dit olidang o ginawo ; tu' kokito indo iyolo'd Kinorohingan .	roundtrip_source_to_pivot
roundtrip:bam_Latn:84:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	84	Happy are the clean in heart : for they will see God .	Olumaag no i tulun dit olidang o ginawo ; tu' kokito indo iyolo'd Kinorohingan .	roundtrip_english_to_pivot
roundtrip:bam_Latn:85:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	85	« Minnu b'a ɲini hɛrɛ ka to mɔgɔw ni ɲɔgɔn cɛ , olu ye dubadenw ye , katuguni u na wele Ala denw .	Happy are the peacemakers : for they will be named sons of God .	roundtrip_source_to_english
roundtrip:bam_Latn:85:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	85	« Minnu b'a ɲini hɛrɛ ka to mɔgɔw ni ɲɔgɔn cɛ , olu ye dubadenw ye , katuguni u na wele Ala denw .	Olumaag no i tulun di popiulud ; tu' roitan indo iyolo'd tangaanak do Kinorohingan !	roundtrip_source_to_pivot
roundtrip:bam_Latn:85:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	85	Happy are the peacemakers : for they will be named sons of God .	Olumaag no i tulun di popiulud ; tu' roitan indo iyolo'd tangaanak do Kinorohingan !	roundtrip_english_to_pivot
roundtrip:bam_Latn:86:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	86	« Minnu tɔɔrɔla tilennenya kosɔn , olu ye dubadenw ye , katuguni sankolo masaya ye u ta ye .	Happy are those who are attacked on account of righteousness : for the kingdom of heaven will be theirs .	roundtrip_source_to_english
roundtrip:bam_Latn:86:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	86	« Minnu tɔɔrɔla tilennenya kosɔn , olu ye dubadenw ye , katuguni sankolo masaya ye u ta ye .	Olumaag no i tulun dit inggoriton tu' momonsoi iyolo'd korohian do Kinorohingan ; kasanganu indo iyolo' do Pomorintaan do surga !	roundtrip_source_to_pivot
roundtrip:bam_Latn:86:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	86	Happy are those who are attacked on account of righteousness : for the kingdom of heaven will be theirs .	Olumaag no i tulun dit inggoriton tu' momonsoi iyolo'd korohian do Kinorohingan ; kasanganu indo iyolo' do Pomorintaan do surga !	roundtrip_english_to_pivot
roundtrip:bam_Latn:87:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	87	« Ni mɔgɔw bɛ aw neni , ka tugu aw nɔfɛ ka aw tɔɔrɔ , ka ko jugu caman nkalon da aw la ne kosɔn , o tuma la aw ye dubadenw ye .	Happy are you when men give you a bad name , and are cruel to you , and say all evil things against you falsely , because of me .	roundtrip_source_to_english
roundtrip:bam_Latn:87:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	87	« Ni mɔgɔw bɛ aw neni , ka tugu aw nɔfɛ ka aw tɔɔrɔ , ka ko jugu caman nkalon da aw la ne kosɔn , o tuma la aw ye dubadenw ye .	Olumaag kou no dot indaraaton kou piya , om inggoriton , om pinsingudutan , dot i tumanud kou doho' o kopongiyo'ddian .	roundtrip_source_to_pivot
roundtrip:bam_Latn:87:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	87	Happy are you when men give you a bad name , and are cruel to you , and say all evil things against you falsely , because of me .	Olumaag kou no dot indaraaton kou piya , om inggoriton , om pinsingudutan , dot i tumanud kou doho' o kopongiyo'ddian .	roundtrip_english_to_pivot
roundtrip:bam_Latn:88:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	88	Aw ka ɲagali ka nisɔndiya kosɛbɛ haali , katuguni aw ka baraji ka bon sankolo la . Kira minnu tun bɛ aw ɲɛ , mɔgɔw ye olu fana tɔɔrɔ ten .	Be glad and full of joy ; for great is your reward in heaven : for so were the prophets attacked who were before you .	roundtrip_source_to_english
roundtrip:bam_Latn:88:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	88	Aw ka ɲagali ka nisɔndiya kosɛbɛ haali , katuguni aw ka baraji ka bon sankolo la . Kira minnu tun bɛ aw ɲɛ , mɔgɔw ye olu fana tɔɔrɔ ten .	Tu' iri piro-piro nabi dit id gulu ko' iyokoyu nga' noinggorit i' do miagal diri . Kotood kou no om kooropod kou no kopio , tu' agayo i' o tisomuli' do nokoopi'd Tuhan do hilo'd surga do patahakon dokoyu , ” ka dau .	roundtrip_source_to_pivot
roundtrip:bam_Latn:88:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	88	Be glad and full of joy ; for great is your reward in heaven : for so were the prophets attacked who were before you .	Tu' iri piro-piro nabi dit id gulu ko' iyokoyu nga' noinggorit i' do miagal diri . Kotood kou no om kooropod kou no kopio , tu' agayo i' o tisomuli' do nokoopi'd Tuhan do hilo'd surga do patahakon dokoyu , ” ka dau .	roundtrip_english_to_pivot
roundtrip:bam_Latn:89:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	89	« Aw ye kɔgɔ ye diɲɛ la , nka ni kɔgɔ timiya bɔra a la , mun na a timiya tun ? A tɛ foyi ɲɛ tun fɔ ka fili kɛnɛma , mɔgɔw bɛ taama a kan .	You are the salt of the earth ; but if its taste goes from the salt , how will you make it salt again ? it is then good for nothing but to be put out and crushed under foot by men .	roundtrip_source_to_english
roundtrip:bam_Latn:89:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	89	« Aw ye kɔgɔ ye diɲɛ la , nka ni kɔgɔ timiya bɔra a la , mun na a timiya tun ? A tɛ foyi ɲɛ tun fɔ ka fili kɛnɛma , mɔgɔw bɛ taama a kan .	Om boros ka kawagu di Yesus , “ Iyokoyu no miagal do silaon dot id toinsanan o tulun do hiti'd pomogunan . Nga' ondung manau i silaon , om a' no kopio milo do mosin kawagu . Om aiso' no guna'ddi , suwai ko' pataamon poo , om pingulakan pondo'd tulun .	roundtrip_source_to_pivot
roundtrip:bam_Latn:89:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	89	You are the salt of the earth ; but if its taste goes from the salt , how will you make it salt again ? it is then good for nothing but to be put out and crushed under foot by men .	Om boros ka kawagu di Yesus , “ Iyokoyu no miagal do silaon dot id toinsanan o tulun do hiti'd pomogunan . Nga' ondung manau i silaon , om a' no kopio milo do mosin kawagu . Om aiso' no guna'ddi , suwai ko' pataamon poo , om pingulakan pondo'd tulun .	roundtrip_english_to_pivot
roundtrip:bam_Latn:90:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	90	« Aw ye kɛnɛyeelen ye diɲɛ la . Dugu min sigilen bɛ kulu kan , o tɛ se ka dogo .	You are the light of the world . A town put on a hill may be seen by all .	roundtrip_source_to_english
roundtrip:bam_Latn:90:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	90	« Aw ye kɛnɛyeelen ye diɲɛ la . Dugu min sigilen bɛ kulu kan , o tɛ se ka dogo .	Iyokoyu no miagal do tanawau diti pomogunan . Iri nopo bandar dit id timpak do nulu-nulu om a' no milo'd lisokon .	roundtrip_source_to_pivot
roundtrip:bam_Latn:90:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	90	You are the light of the world . A town put on a hill may be seen by all .	Iyokoyu no miagal do tanawau diti pomogunan . Iri nopo bandar dit id timpak do nulu-nulu om a' no milo'd lisokon .	roundtrip_english_to_pivot
roundtrip:bam_Latn:91:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	91	Mɔgɔ tɛ lanpa mana ka minɛn dɔ biri a da la , nka a b'a sigi fɛn dɔ kan , walisa a ka yeelen bɔ so kɔnɔ mɔgɔw bɛɛ ye .	And a burning light is not put under a vessel , but on its table ; so that its rays may be shining on all who are in the house .	roundtrip_source_to_english
roundtrip:bam_Latn:91:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	91	Mɔgɔ tɛ lanpa mana ka minɛn dɔ biri a da la , nka a b'a sigi fɛn dɔ kan , walisa a ka yeelen bɔ so kɔnɔ mɔgɔw bɛɛ ye .	Aiso' i' o tulun di modtutud do lampung om tinggouban nogindod kakanan . Suwai ko' potimpakon i' dau i lampung diri dot id podtitimpakan kasai' do lampung , om otitihan ngai' indo o koinsanai'd tulun do hiri'd suang di walai .	roundtrip_source_to_pivot
roundtrip:bam_Latn:91:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	91	And a burning light is not put under a vessel , but on its table ; so that its rays may be shining on all who are in the house .	Aiso' i' o tulun di modtutud do lampung om tinggouban nogindod kakanan . Suwai ko' potimpakon i' dau i lampung diri dot id podtitimpakan kasai' do lampung , om otitihan ngai' indo o koinsanai'd tulun do hiri'd suang di walai .	roundtrip_english_to_pivot
roundtrip:bam_Latn:92:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	92	Aw ka yeelen ka bɔ mɔgɔw ɲɛ na o cogo la , walisa u ka aw ka kɛwale ɲumanw ye ka aw sankolola Fa bonya .	Even so let your light be shining before men , so that they may see your good works and give glory to your Father in heaven .	roundtrip_source_to_english
roundtrip:bam_Latn:92:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	92	Aw ka yeelen ka bɔ mɔgɔw ɲɛ na o cogo la , walisa u ka aw ka kɛwale ɲumanw ye ka aw sankolola Fa bonya .	Om iyo nogiddi tu' potitihon no kopio o tanawau dokoyu dot id tulun do suwai , om okito indo diyolo' i wonsoyon dokoyu dit osonong , om royohon nondo diyolo' i Tapa' dokoyu di hilo'd surga , ” ka dau .	roundtrip_source_to_pivot
roundtrip:bam_Latn:92:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	92	Even so let your light be shining before men , so that they may see your good works and give glory to your Father in heaven .	Om iyo nogiddi tu' potitihon no kopio o tanawau dokoyu dot id tulun do suwai , om okito indo diyolo' i wonsoyon dokoyu dit osonong , om royohon nondo diyolo' i Tapa' dokoyu di hilo'd surga , ” ka dau .	roundtrip_english_to_pivot
roundtrip:bam_Latn:93:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	93	« Aw kana miiri ko ne nana sariya ni kiraw ka kalan ban . Ne ma na u ban , ne nana olu de dafa .	Let there be no thought that I have come to put an end to the law or the prophets . I have not come for destruction , but to make complete .	roundtrip_source_to_english
roundtrip:bam_Latn:93:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	93	« Aw kana miiri ko ne nana sariya ni kiraw ka kalan ban . Ne ma na u ban , ne nana olu de dafa .	Om boros ka di Yesus , “ Kada' kou pomusorou do kinorikatan ku nopo om mongoi pananus ngai' di Tourat di Musa om i ponudukan di nabi . Okon i' ko' mongoi pananus diri o kinorikatan ku , suwai ko' mongoi pamayaan di komoyon kopio'ddi .	roundtrip_source_to_pivot
roundtrip:bam_Latn:93:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	93	Let there be no thought that I have come to put an end to the law or the prophets . I have not come for destruction , but to make complete .	Om boros ka di Yesus , “ Kada' kou pomusorou do kinorikatan ku nopo om mongoi pananus ngai' di Tourat di Musa om i ponudukan di nabi . Okon i' ko' mongoi pananus diri o kinorikatan ku , suwai ko' mongoi pamayaan di komoyon kopio'ddi .	roundtrip_english_to_pivot
roundtrip:bam_Latn:94:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	94	Tiɲɛ la ne b'a fɔ aw ye ko , ka sankolo ni dugukolo to yen , hali sariya sɛbɛnden ncinin wala a ko misɛnmannin , o si tɛna ban , fo ka se fɛn bɛɛ laban tuma ma .	Truly I say to you , Till heaven and earth come to an end , not the smallest letter or part of a letter will in any way be taken from the law , till all things are done .	roundtrip_source_to_english
roundtrip:bam_Latn:94:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	94	Tiɲɛ la ne b'a fɔ aw ye ko , ka sankolo ni dugukolo to yen , hali sariya sɛbɛnden ncinin wala a ko misɛnmannin , o si tɛna ban , fo ka se fɛn bɛɛ laban tuma ma .	Ilaai no dokoyu ! Do solinaid nopod haro o tawan om pomogunan , om iso' pod hurup ko' titik do hurup dit okooro' dot id Tourat nga' aiso' i' o tonuson , dot a' po angabayaan ngai' iri !	roundtrip_source_to_pivot
roundtrip:bam_Latn:94:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	94	Truly I say to you , Till heaven and earth come to an end , not the smallest letter or part of a letter will in any way be taken from the law , till all things are done .	Ilaai no dokoyu ! Do solinaid nopod haro o tawan om pomogunan , om iso' pod hurup ko' titik do hurup dit okooro' dot id Tourat nga' aiso' i' o tonuson , dot a' po angabayaan ngai' iri !	roundtrip_english_to_pivot
roundtrip:bam_Latn:95:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	95	O de kosɔn , mɔgɔ o mɔgɔ bɛ nin sariyaw bɛɛ la dɔgɔmannin kelen tiɲɛ ka mɔgɔw kalan ten , o na kɛ sankolo masaya la mɔgɔw bɛɛ la dɔgɔmannin ye . Nka min bɛ nin sariyaw mara ka mɔgɔw kalan ten , o na kɛ sankolo masaya la mɔgɔba ye .	Whoever then goes against the smallest of these laws , teaching men to do the same , will be named least in the kingdom of heaven ; but he who keeps the laws , teaching others to keep them , will be named great in the kingdom of heaven .	roundtrip_source_to_english
roundtrip:bam_Latn:95:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	95	O de kosɔn , mɔgɔ o mɔgɔ bɛ nin sariyaw bɛɛ la dɔgɔmannin kelen tiɲɛ ka mɔgɔw kalan ten , o na kɛ sankolo masaya la mɔgɔw bɛɛ la dɔgɔmannin ye . Nka min bɛ nin sariyaw mara ka mɔgɔw kalan ten , o na kɛ sankolo masaya la mɔgɔba ye .	Iyo nopoddi , om isai nopo tulun di tumolibamban dot ongoiso' piya di toturan diri , dot iri piya daa i toturan dit okooro' , om i tulun di monuduk do tulun do suwai do momonsoi do miagal diri , om osiliu nod tulun dit aiso' kopio o ngaran-ngaran dot id suang do Pomorintaan do surga . Nga' isai nopo tulun di tumanud di Tourat om i monuduk do tulun do suwai do momonsoi'd miagal diri , om osiliu nod tulun dit agayo o ngaran dot id suang do Pomorintaan do surga .	roundtrip_source_to_pivot
roundtrip:bam_Latn:95:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	95	Whoever then goes against the smallest of these laws , teaching men to do the same , will be named least in the kingdom of heaven ; but he who keeps the laws , teaching others to keep them , will be named great in the kingdom of heaven .	Iyo nopoddi , om isai nopo tulun di tumolibamban dot ongoiso' piya di toturan diri , dot iri piya daa i toturan dit okooro' , om i tulun di monuduk do tulun do suwai do momonsoi do miagal diri , om osiliu nod tulun dit aiso' kopio o ngaran-ngaran dot id suang do Pomorintaan do surga . Nga' isai nopo tulun di tumanud di Tourat om i monuduk do tulun do suwai do momonsoi'd miagal diri , om osiliu nod tulun dit agayo o ngaran dot id suang do Pomorintaan do surga .	roundtrip_english_to_pivot
roundtrip:bam_Latn:96:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	96	Ne b'a fɔ aw ye ko ni aw ka tilennenya ma tɛmɛn sariya karamɔgɔw ni Farisiɛnw ta kan , aw tɛ se ka don sankolo masaya la fewu .	For I say to you , If your righteousness is not greater than the righteousness of the scribes and Pharisees , you will never go into the kingdom of heaven .	roundtrip_source_to_english
roundtrip:bam_Latn:96:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	96	Ne b'a fɔ aw ye ko ni aw ka tilennenya ma tɛmɛn sariya karamɔgɔw ni Farisiɛnw ta kan , aw tɛ se ka don sankolo masaya la fewu .	Iyo nopoddi , om soro-soroho' no dokoyu : Milo kou id sumuang di Pomorintaan do surga , ondung poimaha' o kotorodoko' dokoyu ko' i guru do Tourat om i tulun do Parisi , do momonsoi di korohian do Kinorohingan ! ” ka dau .	roundtrip_source_to_pivot
roundtrip:bam_Latn:96:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	96	For I say to you , If your righteousness is not greater than the righteousness of the scribes and Pharisees , you will never go into the kingdom of heaven .	Iyo nopoddi , om soro-soroho' no dokoyu : Milo kou id sumuang di Pomorintaan do surga , ondung poimaha' o kotorodoko' dokoyu ko' i guru do Tourat om i tulun do Parisi , do momonsoi di korohian do Kinorohingan ! ” ka dau .	roundtrip_english_to_pivot
roundtrip:bam_Latn:97:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	97	« Aw y'a mɛn ko a fɔra aw bɛnbaw ye ko : ` I kana mɔgɔ faga . Ko mɔgɔ o mɔgɔ bɛ a mɔgɔ ɲɔgɔn faga , o ka kan ni kiri ye . '	You have knowledge that it was said in old times , You may not put to death ; and , Whoever puts to death will be in danger of being judged :	roundtrip_source_to_english
roundtrip:bam_Latn:97:src_pivot	roundtrip	roundtrip_src_pivot	bam_Latn	dtp_Latn	v5_target	97	« Aw y'a mɛn ko a fɔra aw bɛnbaw ye ko : ` I kana mɔgɔ faga . Ko mɔgɔ o mɔgɔ bɛ a mɔgɔ ɲɔgɔn faga , o ka kan ni kiri ye . '	Om boros ka kawagu di Yesus , “ Koilo kou i' di ponudukan di taki-aki toko' do poingkaa , ‘ Kada' kou pamatai ; tu' isai nopo i mamatai om bisaraon no , ’ ka .	roundtrip_source_to_pivot
roundtrip:bam_Latn:97:eng_pivot	roundtrip	roundtrip_eng_pivot	eng_Latn	dtp_Latn	v5_target	97	You have knowledge that it was said in old times , You may not put to death ; and , Whoever puts to death will be in danger of being judged :	Om boros ka kawagu di Yesus , “ Koilo kou i' di ponudukan di taki-aki toko' do poingkaa , ‘ Kada' kou pamatai ; tu' isai nopo i mamatai om bisaraon no , ’ ka .	roundtrip_english_to_pivot
roundtrip:bam_Latn:98:src_eng	roundtrip	roundtrip_src_eng	bam_Latn	eng_Latn	v5_target	98	Nka ne kɔni b'a fɔ aw ye ko mɔgɔ o mɔgɔ diminna a balima kɔrɔ , o ka kan ni kiri ye . Min bɛ a balima wele nalonma , kiritigɛ jamakulu ka kan ka kiri tigɛ o kan . Min b'a wele fatɔ , o ka kan ni jahanama tasuma ye .	But I say to you that everyone who is angry with his brother will be in danger of being judged ; and he who says to his brother , Raca , will be in danger from the Sanhedrin ; and whoever says , You foolish one , will be in danger of the hell of fire .	roundtrip_source_to_english
